station_id,datetime,city,station_name,latitude,longitude,pm2_5,pm10,o3,no2,so2,co,pm2_5_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,overall_rating,pm2_5_rating,pm10_rating,o3_rating,no2_rating,so2_rating,co_rating
AA001,2025-04-04 08:24:25,addis_ababa,Bole Station,9.0227,38.7465,16,66,53,38,26,3,59.4,56.4,49.1,35.8,37.1,34.1,59.4,moderate,moderate,moderate,good,good,good,good
AA002,2025-04-04 20:08:49,addis_ababa,Merkato Station,9.0256,38.7469,33,61,45,33,20,2,95.0,54.0,41.7,31.1,28.6,22.7,95.0,moderate,moderate,moderate,good,good,good,good
AA003,2025-04-04 03:48:52,addis_ababa,Piazza Station,9.033,38.7501,34,54,68,34,25,1,97.1,50.0,93.5,32.1,35.7,11.4,97.1,moderate,moderate,good,moderate,good,good,good
KA001,2025-04-04 06:17:01,kampala,Central Station,0.3177,32.5825,32,29,38,18,11,2,92.9,26.9,35.2,17.0,15.7,22.7,92.9,moderate,moderate,good,good,good,good,good
KA002,2025-04-04 04:40:45,kampala,Nakawa Station,0.3376,32.6251,28,39,30,19,15,1,84.5,36.1,27.8,17.9,21.4,11.4,84.5,moderate,moderate,good,good,good,good,good
KA003,2025-04-04 20:49:56,kampala,Makindye Station,0.2936,32.5851,27,49,36,16,18,2,82.4,45.4,33.3,15.1,25.7,22.7,82.4,moderate,moderate,good,good,good,good,good
NA001,2025-04-04 11:13:11,nairobi,CBD Station,-1.2921,36.8219,19,35,37,28,12,1,65.7,32.4,34.3,26.4,17.1,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2025-04-04 01:08:53,nairobi,Industrial Area Station,-1.3074,36.8364,22,22,51,28,17,1,71.9,20.4,47.2,26.4,24.3,11.4,71.9,moderate,moderate,good,good,good,good,good
NA003,2025-04-04 09:41:35,nairobi,Westlands Station,-1.2659,36.8015,25,25,40,27,17,1,78.2,23.1,37.0,25.5,24.3,11.4,78.2,moderate,moderate,good,good,good,good,good
GA001,2025-04-04 22:49:00,gaborone,Main Mall Station,-24.6589,25.9124,44,81,67,26,32,2,122.1,63.9,90.2,24.5,45.7,22.7,122.1,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2025-04-04 00:41:23,gaborone,Broadhurst Station,-24.6428,25.9082,44,87,69,27,34,1,122.1,66.8,96.7,25.5,48.6,11.4,122.1,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2025-04-04 00:21:34,gaborone,Mogoditshane Station,-24.6279,25.8541,54,96,69,30,30,1,146.6,71.3,96.7,28.3,42.9,11.4,146.6,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2025-04-04 22:11:30,kigali,City Center Station,-1.9501,30.0588,31,50,40,10,19,1,90.8,46.3,37.0,9.4,27.1,11.4,90.8,moderate,moderate,good,good,good,good,good
KI002,2025-04-04 14:28:10,kigali,Kicukiro Station,-1.9845,30.098,30,49,42,19,15,1,88.7,45.4,38.9,17.9,21.4,11.4,88.7,moderate,moderate,good,good,good,good,good
KI003,2025-04-04 10:55:22,kigali,Gikondo Station,-1.9739,30.0826,27,39,37,21,12,1,82.4,36.1,34.3,19.8,17.1,11.4,82.4,moderate,moderate,good,good,good,good,good
AA001,2025-04-05 22:27:03,addis_ababa,Bole Station,9.0227,38.7465,22,52,51,31,25,1,71.9,48.1,47.2,29.2,35.7,11.4,71.9,moderate,moderate,good,good,good,good,good
AA002,2025-04-05 04:33:39,addis_ababa,Merkato Station,9.0256,38.7469,29,63,59,27,23,3,86.6,55.0,64.1,25.5,32.9,34.1,86.6,moderate,moderate,moderate,moderate,good,good,good
AA003,2025-04-05 11:19:17,addis_ababa,Piazza Station,9.033,38.7501,26,53,55,33,22,1,80.3,49.1,51.0,31.1,31.4,11.4,80.3,moderate,moderate,good,moderate,good,good,good
KA001,2025-04-05 06:15:37,kampala,Central Station,0.3177,32.5825,37,29,29,14,16,1,104.9,26.9,26.9,13.2,22.9,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KA002,2025-04-05 06:40:49,kampala,Nakawa Station,0.3376,32.6251,24,48,40,12,20,2,76.1,44.4,37.0,11.3,28.6,22.7,76.1,moderate,moderate,good,good,good,good,good
KA003,2025-04-05 01:11:44,kampala,Makindye Station,0.2936,32.5851,18,24,32,8,12,1,63.6,22.2,29.6,7.5,17.1,11.4,63.6,moderate,moderate,good,good,good,good,good
NA001,2025-04-05 15:14:44,nairobi,CBD Station,-1.2921,36.8219,14,26,49,23,13,1,55.2,24.1,45.4,21.7,18.6,11.4,55.2,moderate,moderate,good,good,good,good,good
NA002,2025-04-05 10:07:47,nairobi,Industrial Area Station,-1.3074,36.8364,13,29,40,21,18,1,53.1,26.9,37.0,19.8,25.7,11.4,53.1,moderate,moderate,good,good,good,good,good
NA003,2025-04-05 15:57:46,nairobi,Westlands Station,-1.2659,36.8015,14,35,37,24,16,1,55.2,32.4,34.3,22.6,22.9,11.4,55.2,moderate,moderate,good,good,good,good,good
GA001,2025-04-05 07:36:30,gaborone,Main Mall Station,-24.6589,25.9124,35,80,65,29,33,2,99.2,63.4,83.7,27.4,47.1,22.7,99.2,moderate,moderate,moderate,moderate,good,good,good
GA002,2025-04-05 12:20:08,gaborone,Broadhurst Station,-24.6428,25.9082,39,72,70,24,28,2,109.8,59.4,100.0,22.6,40.0,22.7,109.8,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2025-04-05 05:33:24,gaborone,Mogoditshane Station,-24.6279,25.8541,40,76,65,28,27,2,112.3,61.4,83.7,26.4,38.6,22.7,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2025-04-05 15:30:47,kigali,City Center Station,-1.9501,30.0588,23,46,34,5,14,1,74.0,42.6,31.5,4.7,20.0,11.4,74.0,moderate,moderate,good,good,good,good,good
KI002,2025-04-05 06:51:03,kigali,Kicukiro Station,-1.9845,30.098,19,42,29,21,9,1,65.7,38.9,26.9,19.8,12.9,11.4,65.7,moderate,moderate,good,good,good,good,good
KI003,2025-04-05 23:56:23,kigali,Gikondo Station,-1.9739,30.0826,26,56,48,13,11,1,80.3,51.5,44.4,12.3,15.7,11.4,80.3,moderate,moderate,moderate,good,good,good,good
AA001,2025-04-06 17:37:48,addis_ababa,Bole Station,9.0227,38.7465,26,54,53,25,22,1,80.3,50.0,49.1,23.6,31.4,11.4,80.3,moderate,moderate,good,good,good,good,good
AA002,2025-04-06 03:22:46,addis_ababa,Merkato Station,9.0256,38.7469,16,56,56,27,22,2,59.4,51.5,54.3,25.5,31.4,22.7,59.4,moderate,moderate,moderate,moderate,good,good,good
AA003,2025-04-06 01:28:53,addis_ababa,Piazza Station,9.033,38.7501,31,44,53,36,25,2,90.8,40.7,49.1,34.0,35.7,22.7,90.8,moderate,moderate,good,good,good,good,good
KA001,2025-04-06 08:44:46,kampala,Central Station,0.3177,32.5825,32,53,35,12,7,1,92.9,49.1,32.4,11.3,10.0,11.4,92.9,moderate,moderate,good,good,good,good,good
KA002,2025-04-06 22:47:44,kampala,Nakawa Station,0.3376,32.6251,27,40,46,17,12,2,82.4,37.0,42.6,16.0,17.1,22.7,82.4,moderate,moderate,good,good,good,good,good
KA003,2025-04-06 20:13:42,kampala,Makindye Station,0.2936,32.5851,19,39,25,13,13,2,65.7,36.1,23.1,12.3,18.6,22.7,65.7,moderate,moderate,good,good,good,good,good
NA001,2025-04-06 08:30:57,nairobi,CBD Station,-1.2921,36.8219,19,35,39,16,8,1,65.7,32.4,36.1,15.1,11.4,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2025-04-06 05:47:49,nairobi,Industrial Area Station,-1.3074,36.8364,24,33,43,27,15,1,76.1,30.6,39.8,25.5,21.4,11.4,76.1,moderate,moderate,good,good,good,good,good
NA003,2025-04-06 15:20:21,nairobi,Westlands Station,-1.2659,36.8015,19,43,40,26,11,1,65.7,39.8,37.0,24.5,15.7,11.4,65.7,moderate,moderate,good,good,good,good,good
GA001,2025-04-06 23:40:42,gaborone,Main Mall Station,-24.6589,25.9124,37,72,64,17,23,2,104.9,59.4,80.4,16.0,32.9,22.7,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2025-04-06 23:01:56,gaborone,Broadhurst Station,-24.6428,25.9082,41,68,57,28,26,1,114.7,57.4,57.5,26.4,37.1,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2025-04-06 19:53:28,gaborone,Mogoditshane Station,-24.6279,25.8541,49,65,58,24,27,2,134.3,55.9,60.8,22.6,38.6,22.7,134.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2025-04-06 01:50:53,kigali,City Center Station,-1.9501,30.0588,26,35,35,20,9,1,80.3,32.4,32.4,18.9,12.9,11.4,80.3,moderate,moderate,good,good,good,good,good
KI002,2025-04-06 22:57:12,kigali,Kicukiro Station,-1.9845,30.098,25,35,35,10,14,2,78.2,32.4,32.4,9.4,20.0,22.7,78.2,moderate,moderate,good,good,good,good,good
KI003,2025-04-06 22:02:59,kigali,Gikondo Station,-1.9739,30.0826,18,30,28,16,14,1,63.6,27.8,25.9,15.1,20.0,11.4,63.6,moderate,moderate,good,good,good,good,good
AA001,2025-04-07 08:58:13,addis_ababa,Bole Station,9.0227,38.7465,28,49,53,31,27,2,84.5,45.4,49.1,29.2,38.6,22.7,84.5,moderate,moderate,good,good,good,good,good
AA002,2025-04-07 16:22:11,addis_ababa,Merkato Station,9.0256,38.7469,25,66,54,35,26,1,78.2,56.4,50.0,33.0,37.1,11.4,78.2,moderate,moderate,moderate,good,good,good,good
AA003,2025-04-07 21:28:35,addis_ababa,Piazza Station,9.033,38.7501,37,59,52,42,32,2,104.9,53.0,48.1,39.6,45.7,22.7,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KA001,2025-04-07 22:33:50,kampala,Central Station,0.3177,32.5825,27,48,48,13,8,1,82.4,44.4,44.4,12.3,11.4,11.4,82.4,moderate,moderate,good,good,good,good,good
KA002,2025-04-07 12:14:53,kampala,Nakawa Station,0.3376,32.6251,33,43,35,20,11,2,95.0,39.8,32.4,18.9,15.7,22.7,95.0,moderate,moderate,good,good,good,good,good
KA003,2025-04-07 20:45:56,kampala,Makindye Station,0.2936,32.5851,23,44,32,15,9,1,74.0,40.7,29.6,14.2,12.9,11.4,74.0,moderate,moderate,good,good,good,good,good
NA001,2025-04-07 18:22:49,nairobi,CBD Station,-1.2921,36.8219,31,27,46,24,20,1,90.8,25.0,42.6,22.6,28.6,11.4,90.8,moderate,moderate,good,good,good,good,good
NA002,2025-04-07 11:01:19,nairobi,Industrial Area Station,-1.3074,36.8364,17,26,35,27,18,1,61.5,24.1,32.4,25.5,25.7,11.4,61.5,moderate,moderate,good,good,good,good,good
NA003,2025-04-07 14:05:39,nairobi,Westlands Station,-1.2659,36.8015,16,21,45,30,13,1,59.4,19.4,41.7,28.3,18.6,11.4,59.4,moderate,moderate,good,good,good,good,good
GA001,2025-04-07 05:03:37,gaborone,Main Mall Station,-24.6589,25.9124,46,73,49,34,35,3,127.0,59.9,45.4,32.1,50.0,34.1,127.0,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
GA002,2025-04-07 08:42:27,gaborone,Broadhurst Station,-24.6428,25.9082,43,73,59,22,29,2,119.6,59.9,64.1,20.8,41.4,22.7,119.6,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2025-04-07 09:40:46,gaborone,Mogoditshane Station,-24.6279,25.8541,40,72,59,24,21,1,112.3,59.4,64.1,22.6,30.0,11.4,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2025-04-07 00:40:31,kigali,City Center Station,-1.9501,30.0588,17,28,35,20,13,1,61.5,25.9,32.4,18.9,18.6,11.4,61.5,moderate,moderate,good,good,good,good,good
KI002,2025-04-07 20:39:34,kigali,Kicukiro Station,-1.9845,30.098,23,31,41,18,13,1,74.0,28.7,38.0,17.0,18.6,11.4,74.0,moderate,moderate,good,good,good,good,good
KI003,2025-04-07 20:28:10,kigali,Gikondo Station,-1.9739,30.0826,33,19,26,21,13,1,95.0,17.6,24.1,19.8,18.6,11.4,95.0,moderate,moderate,good,good,good,good,good
AA001,2025-04-08 15:18:13,addis_ababa,Bole Station,9.0227,38.7465,32,67,64,34,25,2,92.9,56.9,80.4,32.1,35.7,22.7,92.9,moderate,moderate,moderate,moderate,good,good,good
AA002,2025-04-08 20:16:37,addis_ababa,Merkato Station,9.0256,38.7469,37,49,54,36,26,1,104.9,45.4,50.0,34.0,37.1,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
AA003,2025-04-08 19:50:56,addis_ababa,Piazza Station,9.033,38.7501,36,53,55,35,26,1,102.5,49.1,51.0,33.0,37.1,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
KA001,2025-04-08 17:29:37,kampala,Central Station,0.3177,32.5825,28,50,30,15,14,1,84.5,46.3,27.8,14.2,20.0,11.4,84.5,moderate,moderate,good,good,good,good,good
KA002,2025-04-08 22:31:01,kampala,Nakawa Station,0.3376,32.6251,39,44,30,16,16,3,109.8,40.7,27.8,15.1,22.9,34.1,109.8,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KA003,2025-04-08 16:28:17,kampala,Makindye Station,0.2936,32.5851,32,52,40,16,17,1,92.9,48.1,37.0,15.1,24.3,11.4,92.9,moderate,moderate,good,good,good,good,good
NA001,2025-04-08 00:32:02,nairobi,CBD Station,-1.2921,36.8219,28,28,39,25,18,1,84.5,25.9,36.1,23.6,25.7,11.4,84.5,moderate,moderate,good,good,good,good,good
NA002,2025-04-08 13:28:21,nairobi,Industrial Area Station,-1.3074,36.8364,18,36,48,26,17,1,63.6,33.3,44.4,24.5,24.3,11.4,63.6,moderate,moderate,good,good,good,good,good
NA003,2025-04-08 12:25:25,nairobi,Westlands Station,-1.2659,36.8015,22,45,49,28,17,1,71.9,41.7,45.4,26.4,24.3,11.4,71.9,moderate,moderate,good,good,good,good,good
GA001,2025-04-08 15:06:04,gaborone,Main Mall Station,-24.6589,25.9124,74,124,105,44,53,3,160.6,85.2,200.0,41.5,72.4,34.1,200.0,unhealthy,unhealthy,moderate,unhealthy,good,moderate,good
GA002,2025-04-08 07:07:37,gaborone,Broadhurst Station,-24.6428,25.9082,62,115,98,42,48,2,154.4,80.7,181.9,39.6,66.1,22.7,181.9,unhealthy,unhealthy,moderate,unhealthy,good,moderate,good
GA003,2025-04-08 14:35:35,gaborone,Mogoditshane Station,-24.6279,25.8541,70,131,113,46,56,4,158.5,88.6,208.4,43.4,76.1,45.5,208.4,very_unhealthy,unhealthy,moderate,very_unhealthy,good,moderate,good
KI001,2025-04-08 18:42:32,kigali,City Center Station,-1.9501,30.0588,22,51,37,18,13,1,71.9,47.2,34.3,17.0,18.6,11.4,71.9,moderate,moderate,good,good,good,good,good
KI002,2025-04-08 20:54:29,kigali,Kicukiro Station,-1.9845,30.098,33,43,39,12,8,1,95.0,39.8,36.1,11.3,11.4,11.4,95.0,moderate,moderate,good,good,good,good,good
KI003,2025-04-08 06:30:27,kigali,Gikondo Station,-1.9739,30.0826,26,31,39,13,14,1,80.3,28.7,36.1,12.3,20.0,11.4,80.3,moderate,moderate,good,good,good,good,good
AA001,2025-04-09 00:20:43,addis_ababa,Bole Station,9.0227,38.7465,30,46,63,36,25,2,88.7,42.6,77.1,34.0,35.7,22.7,88.7,moderate,moderate,good,moderate,good,good,good
AA002,2025-04-09 01:57:18,addis_ababa,Merkato Station,9.0256,38.7469,21,55,52,36,25,2,69.8,51.0,48.1,34.0,35.7,22.7,69.8,moderate,moderate,moderate,good,good,good,good
AA003,2025-04-09 18:01:46,addis_ababa,Piazza Station,9.033,38.7501,27,50,53,36,20,1,82.4,46.3,49.1,34.0,28.6,11.4,82.4,moderate,moderate,good,good,good,good,good
KA001,2025-04-09 01:46:19,kampala,Central Station,0.3177,32.5825,21,57,31,15,15,1,69.8,52.0,28.7,14.2,21.4,11.4,69.8,moderate,moderate,moderate,good,good,good,good
KA002,2025-04-09 20:52:02,kampala,Nakawa Station,0.3376,32.6251,25,47,37,19,13,1,78.2,43.5,34.3,17.9,18.6,11.4,78.2,moderate,moderate,good,good,good,good,good
KA003,2025-04-09 19:22:30,kampala,Makindye Station,0.2936,32.5851,27,51,30,13,12,2,82.4,47.2,27.8,12.3,17.1,22.7,82.4,moderate,moderate,good,good,good,good,good
NA001,2025-04-09 12:21:57,nairobi,CBD Station,-1.2921,36.8219,20,28,36,34,13,1,67.8,25.9,33.3,32.1,18.6,11.4,67.8,moderate,moderate,good,good,good,good,good
NA002,2025-04-09 15:19:54,nairobi,Industrial Area Station,-1.3074,36.8364,21,32,49,27,11,1,69.8,29.6,45.4,25.5,15.7,11.4,69.8,moderate,moderate,good,good,good,good,good
NA003,2025-04-09 07:25:00,nairobi,Westlands Station,-1.2659,36.8015,14,28,47,24,8,1,55.2,25.9,43.5,22.6,11.4,11.4,55.2,moderate,moderate,good,good,good,good,good
GA001,2025-04-09 13:28:24,gaborone,Main Mall Station,-24.6589,25.9124,48,85,69,25,29,3,131.9,65.8,96.7,23.6,41.4,34.1,131.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2025-04-09 03:00:15,gaborone,Broadhurst Station,-24.6428,25.9082,53,77,71,31,36,2,144.1,61.9,101.0,29.2,51.0,22.7,144.1,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,moderate,good
GA003,2025-04-09 07:50:33,gaborone,Mogoditshane Station,-24.6279,25.8541,50,74,66,31,32,3,136.8,60.4,86.9,29.2,45.7,34.1,136.8,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2025-04-09 21:13:30,kigali,City Center Station,-1.9501,30.0588,36,46,33,10,13,1,102.5,42.6,30.6,9.4,18.6,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI002,2025-04-09 14:36:42,kigali,Kicukiro Station,-1.9845,30.098,25,36,42,11,14,1,78.2,33.3,38.9,10.4,20.0,11.4,78.2,moderate,moderate,good,good,good,good,good
KI003,2025-04-09 20:51:19,kigali,Gikondo Station,-1.9739,30.0826,19,43,46,17,13,1,65.7,39.8,42.6,16.0,18.6,11.4,65.7,moderate,moderate,good,good,good,good,good
AA001,2025-04-10 11:40:40,addis_ababa,Bole Station,9.0227,38.7465,35,60,58,30,21,2,99.2,53.5,60.8,28.3,30.0,22.7,99.2,moderate,moderate,moderate,moderate,good,good,good
AA002,2025-04-10 22:21:29,addis_ababa,Merkato Station,9.0256,38.7469,35,59,64,22,22,1,99.2,53.0,80.4,20.8,31.4,11.4,99.2,moderate,moderate,moderate,moderate,good,good,good
AA003,2025-04-10 23:36:00,addis_ababa,Piazza Station,9.033,38.7501,32,51,56,23,22,3,92.9,47.2,54.3,21.7,31.4,34.1,92.9,moderate,moderate,good,moderate,good,good,good
KA001,2025-04-10 23:49:25,kampala,Central Station,0.3177,32.5825,27,43,35,14,10,2,82.4,39.8,32.4,13.2,14.3,22.7,82.4,moderate,moderate,good,good,good,good,good
KA002,2025-04-10 00:34:55,kampala,Nakawa Station,0.3376,32.6251,31,46,36,18,15,1,90.8,42.6,33.3,17.0,21.4,11.4,90.8,moderate,moderate,good,good,good,good,good
KA003,2025-04-10 03:25:59,kampala,Makindye Station,0.2936,32.5851,31,51,24,20,11,1,90.8,47.2,22.2,18.9,15.7,11.4,90.8,moderate,moderate,good,good,good,good,good
NA001,2025-04-10 22:27:31,nairobi,CBD Station,-1.2921,36.8219,11,19,39,29,18,1,45.8,17.6,36.1,27.4,25.7,11.4,45.8,good,good,good,good,good,good,good
NA002,2025-04-10 17:11:54,nairobi,Industrial Area Station,-1.3074,36.8364,29,32,41,30,16,1,86.6,29.6,38.0,28.3,22.9,11.4,86.6,moderate,moderate,good,good,good,good,good
NA003,2025-04-10 01:51:56,nairobi,Westlands Station,-1.2659,36.8015,14,46,41,19,15,1,55.2,42.6,38.0,17.9,21.4,11.4,55.2,moderate,moderate,good,good,good,good,good
GA001,2025-04-10 02:38:44,gaborone,Main Mall Station,-24.6589,25.9124,44,77,53,28,35,2,122.1,61.9,49.1,26.4,50.0,22.7,122.1,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
GA002,2025-04-10 05:50:43,gaborone,Broadhurst Station,-24.6428,25.9082,47,74,72,35,31,2,129.4,60.4,104.5,33.0,44.3,22.7,129.4,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA003,2025-04-10 16:37:33,gaborone,Mogoditshane Station,-24.6279,25.8541,30,54,63,28,30,3,88.7,50.0,77.1,26.4,42.9,34.1,88.7,moderate,moderate,good,moderate,good,good,good
KI001,2025-04-10 05:51:54,kigali,City Center Station,-1.9501,30.0588,21,42,45,23,11,1,69.8,38.9,41.7,21.7,15.7,11.4,69.8,moderate,moderate,good,good,good,good,good
KI002,2025-04-10 04:43:14,kigali,Kicukiro Station,-1.9845,30.098,33,47,35,20,13,1,95.0,43.5,32.4,18.9,18.6,11.4,95.0,moderate,moderate,good,good,good,good,good
KI003,2025-04-10 11:49:07,kigali,Gikondo Station,-1.9739,30.0826,30,38,39,15,13,1,88.7,35.2,36.1,14.2,18.6,11.4,88.7,moderate,moderate,good,good,good,good,good
AA001,2025-04-11 14:53:48,addis_ababa,Bole Station,9.0227,38.7465,28,51,59,34,28,2,84.5,47.2,64.1,32.1,40.0,22.7,84.5,moderate,moderate,good,moderate,good,good,good
AA002,2025-04-11 06:05:39,addis_ababa,Merkato Station,9.0256,38.7469,34,59,55,30,22,1,97.1,53.0,51.0,28.3,31.4,11.4,97.1,moderate,moderate,moderate,moderate,good,good,good
AA003,2025-04-11 17:08:00,addis_ababa,Piazza Station,9.033,38.7501,35,44,58,30,24,1,99.2,40.7,60.8,28.3,34.3,11.4,99.2,moderate,moderate,good,moderate,good,good,good
KA001,2025-04-11 02:43:06,kampala,Central Station,0.3177,32.5825,33,46,36,10,9,1,95.0,42.6,33.3,9.4,12.9,11.4,95.0,moderate,moderate,good,good,good,good,good
KA002,2025-04-11 15:20:15,kampala,Nakawa Station,0.3376,32.6251,32,32,31,12,11,2,92.9,29.6,28.7,11.3,15.7,22.7,92.9,moderate,moderate,good,good,good,good,good
KA003,2025-04-11 11:34:06,kampala,Makindye Station,0.2936,32.5851,31,53,33,26,10,2,90.8,49.1,30.6,24.5,14.3,22.7,90.8,moderate,moderate,good,good,good,good,good
NA001,2025-04-11 17:35:27,nairobi,CBD Station,-1.2921,36.8219,21,34,44,37,15,1,69.8,31.5,40.7,34.9,21.4,11.4,69.8,moderate,moderate,good,good,good,good,good
NA002,2025-04-11 13:24:08,nairobi,Industrial Area Station,-1.3074,36.8364,22,38,50,23,12,1,71.9,35.2,46.3,21.7,17.1,11.4,71.9,moderate,moderate,good,good,good,good,good
NA003,2025-04-11 17:25:51,nairobi,Westlands Station,-1.2659,36.8015,18,37,46,30,14,1,63.6,34.3,42.6,28.3,20.0,11.4,63.6,moderate,moderate,good,good,good,good,good
GA001,2025-04-11 05:04:55,gaborone,Main Mall Station,-24.6589,25.9124,48,75,76,34,36,2,131.9,60.9,118.5,32.1,51.0,22.7,131.9,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,moderate,good
GA002,2025-04-11 12:34:40,gaborone,Broadhurst Station,-24.6428,25.9082,40,86,76,32,33,3,112.3,66.3,118.5,30.2,47.1,34.1,118.5,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA003,2025-04-11 14:11:51,gaborone,Mogoditshane Station,-24.6279,25.8541,39,74,77,33,34,2,109.8,60.4,122.0,31.1,48.6,22.7,122.0,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
KI001,2025-04-11 11:36:20,kigali,City Center Station,-1.9501,30.0588,23,41,36,16,17,1,74.0,38.0,33.3,15.1,24.3,11.4,74.0,moderate,moderate,good,good,good,good,good
KI002,2025-04-11 08:01:39,kigali,Kicukiro Station,-1.9845,30.098,26,49,42,17,9,1,80.3,45.4,38.9,16.0,12.9,11.4,80.3,moderate,moderate,good,good,good,good,good
KI003,2025-04-11 11:07:19,kigali,Gikondo Station,-1.9739,30.0826,32,49,33,14,14,1,92.9,45.4,30.6,13.2,20.0,11.4,92.9,moderate,moderate,good,good,good,good,good
AA001,2025-04-12 23:36:48,addis_ababa,Bole Station,9.0227,38.7465,24,59,55,26,25,2,76.1,53.0,51.0,24.5,35.7,22.7,76.1,moderate,moderate,moderate,moderate,good,good,good
AA002,2025-04-12 02:37:47,addis_ababa,Merkato Station,9.0256,38.7469,29,69,52,27,28,1,86.6,57.9,48.1,25.5,40.0,11.4,86.6,moderate,moderate,moderate,good,good,good,good
AA003,2025-04-12 19:58:45,addis_ababa,Piazza Station,9.033,38.7501,32,50,52,27,22,2,92.9,46.3,48.1,25.5,31.4,22.7,92.9,moderate,moderate,good,good,good,good,good
KA001,2025-04-12 05:33:20,kampala,Central Station,0.3177,32.5825,18,32,38,17,16,2,63.6,29.6,35.2,16.0,22.9,22.7,63.6,moderate,moderate,good,good,good,good,good
KA002,2025-04-12 10:43:44,kampala,Nakawa Station,0.3376,32.6251,22,31,36,13,10,2,71.9,28.7,33.3,12.3,14.3,22.7,71.9,moderate,moderate,good,good,good,good,good
KA003,2025-04-12 23:39:36,kampala,Makindye Station,0.2936,32.5851,23,52,35,15,8,1,74.0,48.1,32.4,14.2,11.4,11.4,74.0,moderate,moderate,good,good,good,good,good
NA001,2025-04-12 09:53:10,nairobi,CBD Station,-1.2921,36.8219,12,28,44,19,10,1,50.0,25.9,40.7,17.9,14.3,11.4,50.0,good,good,good,good,good,good,good
NA002,2025-04-12 10:06:18,nairobi,Industrial Area Station,-1.3074,36.8364,20,25,36,22,12,1,67.8,23.1,33.3,20.8,17.1,11.4,67.8,moderate,moderate,good,good,good,good,good
NA003,2025-04-12 04:34:08,nairobi,Westlands Station,-1.2659,36.8015,18,24,36,16,14,2,63.6,22.2,33.3,15.1,20.0,22.7,63.6,moderate,moderate,good,good,good,good,good
